TIMESTAMP,X,Y,Z,ROLL,PITCH,YAW,MILLIS
2021-07-12 20:48:28.889477,-0.0299072265625,0.9937744140625,0.1026611328125,4.150390625,-4.150390625,-1.8310546875,70361
2021-07-12 20:48:28.890572,-0.0299072265625,0.9937744140625,0.1026611328125,4.150390625,-4.150390625,-1.8310546875,70364
2021-07-12 20:48:28.892233,-0.0289306640625,0.9923095703125,0.103759765625,4.2724609375,-4.0283203125,-1.8310546875,70366
2021-07-12 20:48:28.894494,-0.0289306640625,0.9923095703125,0.103759765625,4.2724609375,-4.0283203125,-1.8310546875,70368
2021-07-12 20:48:28.895965,-0.0289306640625,0.9923095703125,0.103759765625,4.2724609375,-4.0283203125,-1.8310546875,70371
2021-07-12 20:48:28.896671,-0.029541015625,0.9930419921875,0.103271484375,3.96728515625,-3.96728515625,-1.52587890625,70399
2021-07-12 20:48:28.897877,-0.029541015625,0.9930419921875,0.103271484375,3.96728515625,-3.96728515625,-1.52587890625,70401
2021-07-12 20:48:29.024055,-0.02978515625,0.99365234375,0.10302734375,3.84521484375,-4.0283203125,-1.40380859375,70489
2021-07-12 20:48:29.025048,-0.02978515625,0.99365234375,0.10302734375,3.84521484375,-4.0283203125,-1.40380859375,70492
2021-07-12 20:48:29.026054,-0.029052734375,0.9942626953125,0.1025390625,4.150390625,-4.08935546875,-1.89208984375,70533
2021-07-12 20:48:29.027246,-0.029052734375,0.9942626953125,0.1025390625,4.150390625,-4.08935546875,-1.89208984375,70535
2021-07-12 20:48:29.028491,-0.0311279296875,0.994140625,0.103515625,3.96728515625,-4.0283203125,-1.52587890625,70624
2021-07-12 20:48:29.115247,-0.0311279296875,0.994140625,0.103515625,3.96728515625,-4.0283203125,-1.52587890625,70627
2021-07-12 20:48:29.115449,-0.0311279296875,0.994140625,0.103515625,3.96728515625,-4.0283203125,-1.52587890625,70629
2021-07-12 20:48:29.116628,-0.02978515625,0.9952392578125,0.103515625,4.08935546875,-4.0283203125,-1.5869140625,70632
2021-07-12 20:48:29.159492,-0.02978515625,0.9952392578125,0.103515625,4.08935546875,-4.0283203125,-1.5869140625,70634
2021-07-12 20:48:29.160401,-0.02978515625,0.9952392578125,0.103515625,4.08935546875,-4.0283203125,-1.5869140625,70636
2021-07-12 20:48:29.205371,-0.02978515625,0.9952392578125,0.103515625,4.08935546875,-4.0283203125,-1.5869140625,70639
2021-07-12 20:48:29.249318,-0.0291748046875,0.9930419921875,0.102294921875,4.21142578125,-4.08935546875,-1.77001953125,70758
2021-07-12 20:48:29.251598,-0.0301513671875,0.994140625,0.10302734375,4.21142578125,-4.08935546875,-1.77001953125,70760
2021-07-12 20:48:29.252241,-0.0301513671875,0.994140625,0.10302734375,4.21142578125,-4.08935546875,-1.77001953125,70763
2021-07-12 20:48:29.253157,-0.0301513671875,0.994140625,0.10302734375,4.21142578125,-4.08935546875,-1.77001953125,70765
2021-07-12 20:48:29.255700,-0.0301513671875,0.994140625,0.10302734375,4.21142578125,-4.08935546875,-1.77001953125,70767
2021-07-12 20:48:29.473819,-0.0306396484375,0.9942626953125,0.1019287109375,4.150390625,-4.150390625,-1.64794921875,70849
2021-07-12 20:48:29.474781,-0.0306396484375,0.9942626953125,0.1019287109375,4.150390625,-4.150390625,-1.64794921875,70852
2021-07-12 20:48:29.519300,-0.0306396484375,0.9942626953125,0.1019287109375,4.150390625,-4.150390625,-1.64794921875,70854
2021-07-12 20:48:29.522101,-0.0283203125,0.9925537109375,0.1026611328125,4.08935546875,-4.0283203125,-1.708984375,70894
2021-07-12 20:48:29.523226,-0.0294189453125,0.9930419921875,0.103515625,4.150390625,-4.0283203125,-1.708984375,70897
2021-07-12 20:48:29.524412,-0.029052734375,0.9931640625,0.1021728515625,4.2724609375,-4.08935546875,-1.8310546875,70938
2021-07-12 20:48:29.526170,-0.030029296875,0.994384765625,0.1024169921875,4.0283203125,-4.150390625,-1.708984375,70984
2021-07-12 20:48:29.527911,-0.02783203125,0.9931640625,0.1016845703125,4.0283203125,-4.150390625,-1.708984375,70987
2021-07-12 20:48:29.529588,-0.02783203125,0.9931640625,0.1016845703125,4.0283203125,-4.150390625,-1.708984375,70989
2021-07-12 20:48:29.564569,-0.02783203125,0.9931640625,0.1016845703125,4.0283203125,-4.150390625,-1.708984375,70992
2021-07-12 20:48:29.565719,-0.02783203125,0.9931640625,0.1016845703125,4.0283203125,-4.21142578125,-1.708984375,70994
2021-07-12 20:48:29.568253,-0.029052734375,0.9918212890625,0.1038818359375,3.96728515625,-4.08935546875,-1.52587890625,71208
2021-07-12 20:48:29.569365,-0.029052734375,0.9918212890625,0.1038818359375,4.150390625,-3.96728515625,-1.708984375,71211
2021-07-12 20:48:29.570514,-0.02978515625,0.9959716796875,0.1019287109375,4.2724609375,-4.08935546875,-1.77001953125,71254
2021-07-12 20:48:29.608829,-0.02978515625,0.9959716796875,0.1019287109375,4.2724609375,-4.08935546875,-1.77001953125,71257
2021-07-12 20:48:29.609862,-0.02978515625,0.9959716796875,0.1019287109375,4.2724609375,-4.0283203125,-1.64794921875,71259
2021-07-12 20:48:29.610872,-0.0301513671875,0.995361328125,0.1019287109375,4.08935546875,-4.0283203125,-1.64794921875,71262
2021-07-12 20:48:29.612081,-0.0301513671875,0.995361328125,0.1019287109375,4.08935546875,-4.0283203125,-1.64794921875,71264
2021-07-12 20:48:29.613334,-0.0301513671875,0.995361328125,0.1019287109375,4.08935546875,-4.0283203125,-1.64794921875,71266
2021-07-12 20:48:29.654835,-0.0301513671875,0.995361328125,0.1019287109375,4.08935546875,-4.0283203125,-1.64794921875,71269
2021-07-12 20:48:29.657137,-0.0299072265625,0.9945068359375,0.1021728515625,4.08935546875,-4.08935546875,-1.708984375,71299
2021-07-12 20:48:29.700521,-0.0301513671875,0.994384765625,0.1021728515625,4.08935546875,-4.08935546875,-1.708984375,71302
2021-07-12 20:48:29.701454,-0.0301513671875,0.994384765625,0.1021728515625,4.08935546875,-4.08935546875,-1.708984375,71304
2021-07-12 20:48:29.702776,-0.0301513671875,0.994384765625,0.1021728515625,4.08935546875,-4.08935546875,-1.708984375,71307
2021-07-12 20:48:29.703698,-0.0301513671875,0.994384765625,0.1021728515625,3.96728515625,-4.0283203125,-1.64794921875,71309
2021-07-12 20:48:29.833808,-0.028076171875,0.992919921875,0.10302734375,4.150390625,-4.0283203125,-1.708984375,71343
2021-07-12 20:48:29.834752,-0.028076171875,0.992919921875,0.10302734375,4.150390625,-4.0283203125,-1.708984375,71346
2021-07-12 20:48:30.103822,-0.028076171875,0.992919921875,0.10302734375,4.33349609375,-4.150390625,-1.77001953125,71348
2021-07-12 20:48:30.104754,-0.0296630859375,0.99462890625,0.1019287109375,4.33349609375,-4.150390625,-1.77001953125,71350
2021-07-12 20:48:30.105950,-0.0296630859375,0.99462890625,0.1019287109375,4.33349609375,-4.150390625,-1.77001953125,71353
2021-07-12 20:48:30.107161,-0.0291748046875,0.99365234375,0.102294921875,4.150390625,-4.0283203125,-1.77001953125,71389
2021-07-12 20:48:30.108761,-0.0291748046875,0.99365234375,0.102294921875,4.150390625,-4.0283203125,-1.77001953125,71392
2021-07-12 20:48:30.109688,-0.028564453125,0.9930419921875,0.1021728515625,4.2724609375,-4.0283203125,-1.77001953125,71433
2021-07-12 20:48:30.284649,-0.028564453125,0.9930419921875,0.1021728515625,4.2724609375,-4.0283203125,-1.77001953125,71436
2021-07-12 20:48:30.285393,-0.0299072265625,0.994384765625,0.103515625,4.08935546875,-4.0283203125,-1.77001953125,71438
2021-07-12 20:48:30.286583,-0.0299072265625,0.994384765625,0.103515625,4.08935546875,-4.0283203125,-1.77001953125,71440
2021-07-12 20:48:30.287763,-0.0296630859375,0.9945068359375,0.10302734375,3.90625,-4.0283203125,-1.52587890625,71568
2021-07-12 20:48:30.288934,-0.0296630859375,0.9945068359375,0.10302734375,3.90625,-4.0283203125,-1.52587890625,71571
2021-07-12 20:48:30.290148,-0.030517578125,0.993408203125,0.1033935546875,4.150390625,-4.08935546875,-1.5869140625,71838
2021-07-12 20:48:30.291523,-0.030517578125,0.99462890625,0.102783203125,4.08935546875,-4.0283203125,-1.708984375,71841
2021-07-12 20:48:30.292623,-0.030517578125,0.99462890625,0.102783203125,4.08935546875,-4.0283203125,-1.708984375,71843
2021-07-12 20:48:30.293727,-0.030517578125,0.99462890625,0.102783203125,4.08935546875,-4.0283203125,-1.708984375,71846
2021-07-12 20:48:30.294944,-0.030517578125,0.99462890625,0.102783203125,4.08935546875,-4.0283203125,-1.708984375,71848
2021-07-12 20:48:30.296157,-0.030517578125,0.99462890625,0.10302734375,4.0283203125,-4.08935546875,-1.708984375,71850
2021-07-12 20:48:30.297345,-0.0289306640625,0.9925537109375,0.1021728515625,3.90625,-4.08935546875,-1.46484375,72020
2021-07-12 20:48:30.298623,-0.0289306640625,0.9925537109375,0.1021728515625,3.90625,-4.08935546875,-1.46484375,72022
2021-07-12 20:48:30.299812,-0.0289306640625,0.9925537109375,0.1021728515625,3.90625,-4.08935546875,-1.46484375,72025
2021-07-12 20:48:30.300929,-0.0289306640625,0.9925537109375,0.1021728515625,3.90625,-3.96728515625,-1.52587890625,72027
2021-07-12 20:48:30.302135,-0.0308837890625,0.99462890625,0.10302734375,3.90625,-3.96728515625,-1.52587890625,72029
2021-07-12 20:48:30.303315,-0.0308837890625,0.99462890625,0.10302734375,3.90625,-3.96728515625,-1.52587890625,72032
2021-07-12 20:48:30.419542,-0.0308837890625,0.99462890625,0.10302734375,3.90625,-3.96728515625,-1.52587890625,72034
2021-07-12 20:48:30.420429,-0.0308837890625,0.99462890625,0.10302734375,4.08935546875,-4.0283203125,-1.5869140625,72037
2021-07-12 20:48:30.421561,-0.029296875,0.9932861328125,0.102783203125,4.08935546875,-4.0283203125,-1.5869140625,72039
2021-07-12 20:48:30.554522,-0.029296875,0.9932861328125,0.102783203125,4.08935546875,-4.0283203125,-1.5869140625,72041
2021-07-12 20:48:30.555363,-0.029296875,0.9932861328125,0.102783203125,4.08935546875,-4.0283203125,-1.5869140625,72044
2021-07-12 20:48:30.598837,-0.029296875,0.9932861328125,0.102783203125,4.08935546875,-4.0283203125,-1.708984375,72046
2021-07-12 20:48:30.690101,-0.0302734375,0.994140625,0.1024169921875,4.21142578125,-4.08935546875,-1.708984375,72048
2021-07-12 20:48:30.691314,-0.0302734375,0.994140625,0.1024169921875,4.21142578125,-4.08935546875,-1.708984375,72051
2021-07-12 20:48:30.692432,-0.0302734375,0.994140625,0.1024169921875,4.21142578125,-4.08935546875,-1.708984375,72053
2021-07-12 20:48:30.693513,-0.0302734375,0.994140625,0.1024169921875,4.21142578125,-4.08935546875,-1.708984375,72055
2021-07-12 20:48:30.694620,-0.0284423828125,0.9930419921875,0.1026611328125,4.21142578125,-4.08935546875,-1.8310546875,72064
2021-07-12 20:48:30.695826,-0.0311279296875,0.994140625,0.103271484375,3.90625,-3.96728515625,-1.5869140625,72155
2021-07-12 20:48:30.697092,-0.0311279296875,0.9942626953125,0.103271484375,3.90625,-3.96728515625,-1.5869140625,72157
2021-07-12 20:48:30.698280,-0.0311279296875,0.9942626953125,0.103271484375,3.90625,-3.96728515625,-1.5869140625,72160
2021-07-12 20:48:30.700218,-0.02783203125,0.99365234375,0.103271484375,3.96728515625,-4.0283203125,-1.708984375,72290
2021-07-12 20:48:30.701325,-0.02783203125,0.99365234375,0.103271484375,4.0283203125,-3.96728515625,-1.77001953125,72292
2021-07-12 20:48:30.702535,-0.0294189453125,0.9931640625,0.10205078125,4.33349609375,-4.150390625,-1.8310546875,72334
2021-07-12 20:48:30.703680,-0.0279541015625,0.99267578125,0.1029052734375,4.150390625,-4.0283203125,-1.77001953125,72425
2021-07-12 20:48:30.704913,-0.0279541015625,0.99267578125,0.1029052734375,4.150390625,-4.0283203125,-1.77001953125,72427
2021-07-12 20:48:30.706090,-0.0279541015625,0.99267578125,0.1029052734375,4.150390625,-4.08935546875,-1.64794921875,72430
2021-07-12 20:48:30.707271,-0.029541015625,0.993896484375,0.1014404296875,4.150390625,-4.08935546875,-1.64794921875,72432
2021-07-12 20:48:30.708725,-0.029541015625,0.993896484375,0.1014404296875,4.150390625,-4.08935546875,-1.64794921875,72435
2021-07-12 20:48:30.779664,-0.029541015625,0.993896484375,0.1014404296875,4.150390625,-4.08935546875,-1.64794921875,72437
2021-07-12 20:48:30.868780,-0.029541015625,0.993896484375,0.1014404296875,4.150390625,-4.08935546875,-1.708984375,72440
2021-07-12 20:48:30.869919,-0.0294189453125,0.9940185546875,0.101806640625,4.21142578125,-4.0283203125,-1.708984375,72442
2021-07-12 20:48:30.871089,-0.0294189453125,0.9940185546875,0.101806640625,4.21142578125,-4.0283203125,-1.708984375,72444
2021-07-12 20:48:31.006119,-0.0294189453125,0.9940185546875,0.101806640625,4.21142578125,-4.0283203125,-1.708984375,72447
2021-07-12 20:48:31.051118,-0.0294189453125,0.9940185546875,0.101806640625,4.21142578125,-4.0283203125,-1.708984375,72449
2021-07-12 20:48:31.052175,-0.02978515625,0.9940185546875,0.1024169921875,4.0283203125,-4.0283203125,-1.64794921875,72451
2021-07-12 20:48:31.139554,-0.02978515625,0.9940185546875,0.1024169921875,4.0283203125,-4.0283203125,-1.64794921875,72454
2021-07-12 20:48:31.140420,-0.02978515625,0.9940185546875,0.1024169921875,4.0283203125,-4.0283203125,-1.64794921875,72456
2021-07-12 20:48:31.186033,-0.02978515625,0.9940185546875,0.1024169921875,4.0283203125,-4.0283203125,-1.64794921875,72458
2021-07-12 20:48:31.187050,-0.029052734375,0.99169921875,0.1026611328125,4.150390625,-4.0283203125,-1.77001953125,72469
2021-07-12 20:48:31.189924,-0.028076171875,0.9932861328125,0.1025390625,4.2724609375,-4.08935546875,-1.89208984375,72515
2021-07-12 20:48:31.191850,-0.02880859375,0.992919921875,0.102783203125,4.150390625,-4.150390625,-1.8310546875,72604
2021-07-12 20:48:31.193405,-0.02880859375,0.992919921875,0.102783203125,4.150390625,-4.150390625,-1.8310546875,72606
2021-07-12 20:48:31.194750,-0.0284423828125,0.99365234375,0.1011962890625,4.08935546875,-4.08935546875,-1.64794921875,72608
2021-07-12 20:48:31.195237,-0.030029296875,0.9927978515625,0.1014404296875,4.08935546875,-4.0283203125,-1.64794921875,72740
2021-07-12 20:48:31.198653,-0.0306396484375,0.9940185546875,0.102294921875,4.150390625,-3.96728515625,-1.64794921875,72785
2021-07-12 20:48:31.198858,-0.0306396484375,0.9940185546875,0.102294921875,4.150390625,-3.96728515625,-1.64794921875,72787
2021-07-12 20:48:31.199042,-0.0306396484375,0.9925537109375,0.1033935546875,4.0283203125,-4.08935546875,-1.708984375,72875
2021-07-12 20:48:31.204002,-0.0306396484375,0.9925537109375,0.1033935546875,4.0283203125,-4.08935546875,-1.708984375,72877
2021-07-12 20:48:31.204244,-0.0294189453125,0.993896484375,0.102783203125,4.21142578125,-4.0283203125,-1.8310546875,72920
2021-07-12 20:48:31.204435,-0.029052734375,0.9931640625,0.1019287109375,4.2724609375,-4.08935546875,-1.8310546875,72923
2021-07-12 20:48:31.204621,-0.029052734375,0.9931640625,0.1019287109375,4.2724609375,-4.08935546875,-1.8310546875,72925
2021-07-12 20:48:31.273822,-0.029052734375,0.9931640625,0.1019287109375,4.2724609375,-4.08935546875,-1.8310546875,72927
2021-07-12 20:48:31.274904,-0.029052734375,0.9931640625,0.1019287109375,4.2724609375,-4.08935546875,-1.8310546875,72930
2021-07-12 20:48:31.319628,-0.029052734375,0.992919921875,0.1031494140625,4.150390625,-3.96728515625,-1.8310546875,72932
2021-07-12 20:48:31.320939,-0.02978515625,0.992919921875,0.1031494140625,4.150390625,-3.96728515625,-1.8310546875,72935
2021-07-12 20:48:31.321629,-0.02978515625,0.992919921875,0.1031494140625,4.150390625,-3.96728515625,-1.8310546875,72937
2021-07-12 20:48:31.322938,-0.02978515625,0.992919921875,0.1031494140625,4.150390625,-3.96728515625,-1.8310546875,72939
2021-07-12 20:48:31.324161,-0.02978515625,0.992919921875,0.1031494140625,4.150390625,-3.96728515625,-1.77001953125,72942
2021-07-12 20:48:31.325302,-0.027099609375,0.994384765625,0.1041259765625,4.150390625,-3.96728515625,-1.77001953125,72944
2021-07-12 20:48:31.633839,-0.027099609375,0.994384765625,0.1041259765625,4.150390625,-3.96728515625,-1.77001953125,72946
2021-07-12 20:48:31.768841,-0.027099609375,0.994384765625,0.1041259765625,4.150390625,-3.96728515625,-1.77001953125,72949
2021-07-12 20:48:31.769760,-0.027099609375,0.994384765625,0.1041259765625,4.150390625,-4.0283203125,-1.64794921875,72951
2021-07-12 20:48:31.770895,-0.0296630859375,0.993896484375,0.1033935546875,3.90625,-3.90625,-1.5869140625,73009
2021-07-12 20:48:31.772116,-0.0301513671875,0.9931640625,0.1026611328125,4.21142578125,-4.08935546875,-1.64794921875,73011
2021-07-12 20:48:31.949542,-0.030029296875,0.9937744140625,0.1026611328125,4.21142578125,-4.150390625,-1.708984375,73055
2021-07-12 20:48:31.950497,-0.030029296875,0.9937744140625,0.1026611328125,4.21142578125,-4.150390625,-1.708984375,73058
2021-07-12 20:48:31.951564,-0.030029296875,0.9937744140625,0.10302734375,3.96728515625,-4.0283203125,-1.46484375,73060
2021-07-12 20:48:31.952776,-0.0303955078125,0.9930419921875,0.10302734375,3.96728515625,-4.0283203125,-1.46484375,73062
2021-07-12 20:48:31.953971,-0.0303955078125,0.9930419921875,0.10302734375,3.96728515625,-4.0283203125,-1.46484375,73065
2021-07-12 20:48:31.955221,-0.0303955078125,0.9930419921875,0.10302734375,3.96728515625,-4.0283203125,-1.46484375,73067
2021-07-12 20:48:31.956346,-0.0302734375,0.9954833984375,0.1025390625,3.90625,-4.0283203125,-1.52587890625,73369
2021-07-12 20:48:31.957542,-0.0302734375,0.995361328125,0.10400390625,4.0283203125,-4.0283203125,-1.5869140625,73504
2021-07-12 20:48:31.961791,-0.0302734375,0.995361328125,0.10400390625,4.0283203125,-4.0283203125,-1.5869140625,73506
2021-07-12 20:48:31.962015,-0.0302734375,0.995361328125,0.10400390625,4.0283203125,-4.0283203125,-1.5869140625,73509
2021-07-12 20:48:31.962214,-0.0302734375,0.995361328125,0.10400390625,4.0283203125,-4.0283203125,-1.5869140625,73511
2021-07-12 20:48:31.964727,-0.0296630859375,0.993408203125,0.1011962890625,3.90625,-4.0283203125,-1.52587890625,73685
2021-07-12 20:48:31.964977,-0.0296630859375,0.993408203125,0.1011962890625,3.90625,-4.0283203125,-1.52587890625,73688
2021-07-12 20:48:31.965166,-0.0299072265625,0.99462890625,0.1033935546875,3.84521484375,-3.96728515625,-1.52587890625,73690
2021-07-12 20:48:31.966150,-0.0299072265625,0.99462890625,0.1033935546875,3.84521484375,-3.96728515625,-1.52587890625,73693
2021-07-12 20:48:31.967467,-0.0299072265625,0.99462890625,0.1033935546875,3.84521484375,-3.96728515625,-1.52587890625,73695
2021-07-12 20:48:31.970713,-0.0299072265625,0.99462890625,0.1033935546875,3.84521484375,-3.96728515625,-1.52587890625,73698
2021-07-12 20:48:32.218824,-0.029052734375,0.9932861328125,0.1036376953125,4.08935546875,-4.0283203125,-1.64794921875,73700
2021-07-12 20:48:32.219843,-0.029052734375,0.9932861328125,0.1036376953125,4.08935546875,-4.0283203125,-1.64794921875,73702
2021-07-12 20:48:32.220896,-0.029052734375,0.9932861328125,0.1036376953125,4.08935546875,-4.0283203125,-1.64794921875,73705
2021-07-12 20:48:32.355269,-0.029052734375,0.9932861328125,0.1036376953125,4.08935546875,-4.0283203125,-1.64794921875,73707
2021-07-12 20:48:32.355472,-0.0306396484375,0.994140625,0.1031494140625,4.21142578125,-4.0283203125,-1.708984375,73709
2021-07-12 20:48:32.356637,-0.0306396484375,0.994140625,0.1031494140625,4.21142578125,-4.0283203125,-1.708984375,73712
2021-07-12 20:48:32.358358,-0.0306396484375,0.994140625,0.1031494140625,4.21142578125,-4.0283203125,-1.708984375,73714
2021-07-12 20:48:32.359562,-0.0306396484375,0.994140625,0.1031494140625,4.21142578125,-4.0283203125,-1.708984375,73716
2021-07-12 20:48:32.360672,-0.0306396484375,0.994140625,0.1031494140625,4.08935546875,-4.0283203125,-1.708984375,73719
2021-07-12 20:48:32.361884,-0.0311279296875,0.99462890625,0.102294921875,4.08935546875,-4.0283203125,-1.708984375,73721
2021-07-12 20:48:32.363087,-0.03125,0.994384765625,0.10400390625,4.2724609375,-4.150390625,-1.77001953125,73729
2021-07-12 20:48:32.364264,-0.0296630859375,0.993896484375,0.1024169921875,4.150390625,-4.08935546875,-1.5869140625,73954
2021-07-12 20:48:32.365464,-0.0306396484375,0.993896484375,0.101806640625,3.96728515625,-4.08935546875,-1.5869140625,73957
2021-07-12 20:48:32.366658,-0.0306396484375,0.993896484375,0.101806640625,3.96728515625,-4.08935546875,-1.5869140625,73959
2021-07-12 20:48:32.367890,-0.031005859375,0.993408203125,0.1014404296875,3.96728515625,-3.90625,-1.52587890625,74090
2021-07-12 20:48:32.369057,-0.029296875,0.9935302734375,0.1015625,3.90625,-4.0283203125,-1.64794921875,74093
2021-07-12 20:48:32.370278,-0.029296875,0.9935302734375,0.1015625,3.90625,-4.0283203125,-1.64794921875,74095
2021-07-12 20:48:32.371477,-0.029296875,0.9935302734375,0.1015625,3.90625,-4.0283203125,-1.64794921875,74098
2021-07-12 20:48:32.372690,-0.029296875,0.9935302734375,0.1015625,3.90625,-4.0283203125,-1.64794921875,74100
2021-07-12 20:48:32.373850,-0.029296875,0.9940185546875,0.101806640625,4.150390625,-4.150390625,-1.77001953125,74103
2021-07-12 20:48:32.375278,-0.029296875,0.9940185546875,0.101806640625,4.150390625,-4.150390625,-1.77001953125,74105
2021-07-12 20:48:32.443836,-0.029296875,0.9940185546875,0.101806640625,4.150390625,-4.150390625,-1.77001953125,74107
2021-07-12 20:48:32.534704,-0.029296875,0.9940185546875,0.101806640625,4.150390625,-4.150390625,-1.77001953125,74110
2021-07-12 20:48:32.668790,-0.029296875,0.9940185546875,0.101806640625,4.21142578125,-4.0283203125,-1.8310546875,74112
2021-07-12 20:48:32.848799,-0.0291748046875,0.993896484375,0.102294921875,4.21142578125,-4.0283203125,-1.8310546875,74115
2021-07-12 20:48:32.938804,-0.0291748046875,0.993896484375,0.102294921875,4.21142578125,-4.0283203125,-1.8310546875,74117
2021-07-12 20:48:32.939808,-0.0291748046875,0.993896484375,0.102294921875,4.21142578125,-4.0283203125,-1.8310546875,74119
2021-07-12 20:48:32.940934,-0.0291748046875,0.993896484375,0.102294921875,4.21142578125,-4.08935546875,-1.77001953125,74121
2021-07-12 20:48:33.029784,-0.0281982421875,0.9931640625,0.102783203125,4.21142578125,-4.08935546875,-1.77001953125,74124
2021-07-12 20:48:33.030491,-0.0281982421875,0.9931640625,0.102783203125,4.21142578125,-4.08935546875,-1.77001953125,74126
2021-07-12 20:48:33.031590,-0.0281982421875,0.9931640625,0.102783203125,4.21142578125,-4.08935546875,-1.77001953125,74128
2021-07-12 20:48:33.119609,-0.028564453125,0.993408203125,0.102783203125,4.08935546875,-3.96728515625,-1.64794921875,74134
2021-07-12 20:48:33.163810,-0.0306396484375,0.99365234375,0.103759765625,3.90625,-4.0283203125,-1.52587890625,74179
2021-07-12 20:48:33.254569,-0.0286865234375,0.9932861328125,0.1026611328125,4.08935546875,-4.08935546875,-1.8310546875,74271
2021-07-12 20:48:33.255472,-0.030517578125,0.9952392578125,0.1031494140625,3.96728515625,-4.0283203125,-1.52587890625,74404
2021-07-12 20:48:33.256617,-0.02880859375,0.99365234375,0.1038818359375,3.96728515625,-4.0283203125,-1.64794921875,74584
2021-07-12 20:48:33.258578,-0.0313720703125,0.992919921875,0.102294921875,4.0283203125,-4.0283203125,-1.5869140625,74674
2021-07-12 20:48:33.259887,-0.0313720703125,0.992919921875,0.102294921875,4.0283203125,-4.0283203125,-1.5869140625,74677
